District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Caste/Ethnicity,Gender,In number
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Sarki,Female,2318
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Newar,Male,627
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Newar,Female,763
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Badi,Male,358
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Badi,Female,415
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Musalman,Male,128
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Musalman,Female,140
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Gurung,Male,101
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Gurung,Female,102
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Kumal,Male,97
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Kumal,Female,104
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Tharu,Male,116
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Tharu,Female,51
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Gaine,Male,69
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Gaine,Female,82
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Rai,Male,68
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Rai,Female,71
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Raute,Male,31
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Raute,Female,35
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Tamang,Male,45
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Tamang,Female,19
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Gharti/Bhujel,Male,29
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Gharti/Bhujel,Female,27
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Majhi,Male,17
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Majhi,Female,15
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Lohar,Male,11
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Lohar,Female,12
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Kathbaniyan,Male,15
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Kathbaniyan,Female,6
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Teli,Male,10
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Teli,Female,8
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Hajam/Thakur,Male,11
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Hajam/Thakur,Female,5
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Yadav,Male,8
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Yadav,Female,6
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Brahman - Tarai,Male,8
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Brahman - Tarai,Female,3
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Others,Male,35
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Others,Female,58
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Dalit Others,Male,44
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Dalit Others,Female,63
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Terai Others,Male,103
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Terai Others,Female,113
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Undefined Others,Male,12
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Undefined Others,Female,12
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Chhetree,Male,13711
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Chhetree,Female,15414
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Rai,Male,8113
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Rai,Female,8815
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Tamang,Male,7883
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Tamang,Female,8691
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Kulung,Male,4742
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Kulung,Female,5013
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Sherpa,Male,4464
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Sherpa,Female,4793
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Limbu,Male,4089
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Limbu,Female,4593
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Gurung,Male,4003
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Gurung,Female,4620
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Brahman - Hill,Male,3964
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Brahman - Hill,Female,4515
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Newar,Male,3599
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Newar,Female,3938
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Kami,Male,3462
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Kami,Female,4059
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Yakkha,Male,3311
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Yakkha,Female,3878
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Magar,Male,2505
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Magar,Female,2793
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Yamphu,Male,2077
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Yamphu,Female,2185
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Bhote,Male,1683
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Bhote,Female,1805
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Damai/Dholi,Male,1581
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Damai/Dholi,Female,1898
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Mewahang,Male,1091
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Mewahang,Female,1170
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Sarki,Male,912
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Sarki,Female,1106
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Dashnami/Sanyasi,Male,494
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Dashnami/Sanyasi,Female,557
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Loharung,Male,476
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Loharung,Female,482
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Kumal,Male,401
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Kumal,Female,495
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Lhomi,Male,412
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Lhomi,Female,457
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Gharti/Bhujel,Male,389
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Gharti/Bhujel,Female,461
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Thulung,Male,336
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Thulung,Female,322
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Khaling,Male,216
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Khaling,Female,247
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Chamling,Male,155
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Chamling,Female,177
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Kayastha,Male,111
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Kayastha,Female,95
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Nachhiring,Male,82
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Nachhiring,Female,94
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Majhi,Male,77
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Majhi,Female,86
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Thakuri,Male,55
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Thakuri,Female,52
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Tharu,Male,81
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Tharu,Female,23
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Marwadi,Male,38
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Marwadi,Female,45
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Sampang,Male,43
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Sampang,Female,35
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Yadav,Male,54
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Yadav,Female,22
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Topkegola,Male,37
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Topkegola,Female,32
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Badi,Male,25
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Badi,Female,39
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Bantaba,Male,33
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Bantaba,Female,28
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Ghale,Male,32
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Ghale,Female,24
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Sunuwar,Male,26
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Sunuwar,Female,29
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Hajam/Thakur,Male,32
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Hajam/Thakur,Female,19
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Bahing,Male,24
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Bahing,Female,27
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Musalman,Male,25
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Musalman,Female,16
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Pattharkatta/Kushwadiya,Male,16
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Pattharkatta/Kushwadiya,Female,19
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Teli,Male,25
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Teli,Female,8
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Bote,Male,16
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Bote,Female,16
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Kathbaniyan,Male,12
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Kathbaniyan,Female,15
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Brahman - Tarai,Male,14
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Brahman - Tarai,Female,9
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Mali,Male,11
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Mali,Female,10
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Khawas,Male,10
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Khawas,Female,11
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Dhandi,Male,8
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Dhandi,Female,12
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Rajbansi,Male,10
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Rajbansi,Female,5
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Dhanuk,Male,9
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Dhanuk,Female,5
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Chamar/Harijan/Ram,Male,4
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Chamar/Harijan/Ram,Female,9
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Dusadh/Pasawan/Pasi,Male,9
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Dusadh/Pasawan/Pasi,Female,4
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Koiri/Kushwaha,Male,9
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Koiri/Kushwaha,Female,3
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Kalwar,Male,5
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Kalwar,Female,7
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Danuwar,Male,6
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Danuwar,Female,5
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Others,Male,72
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Others,Female,76
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Dalit Others,Male,30
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Dalit Others,Female,22
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Terai Others,Male,33
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Terai Others,Female,30
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Undefined Others,Male,82
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Undefined Others,Female,101
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Yadav,Male,50950
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Yadav,Female,49831
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Tharu,Male,34182
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Tharu,Female,39515
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Musalman,Male,27228
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Musalman,Female,29917
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Teli,Male,23074
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Teli,Female,23639
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Dhanuk,Male,20662
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Dhanuk,Female,21073
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Musahar,Male,19330
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Musahar,Female,19295
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Khatwe,Male,18484
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Khatwe,Female,19466
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Chamar/Harijan/Ram,Male,13414
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Chamar/Harijan/Ram,Female,14291
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Kathbaniyan,Male,7566
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Kathbaniyan,Female,7305
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Bantar/Sardar,Male,6923
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Bantar/Sardar,Female,7377
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Mallaha,Male,6906
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Mallaha,Female,6761
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Rajdhob,Male,5928
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Rajdhob,Female,5885
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Haluwai,Male,5770
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Haluwai,Female,5599
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Dusadh/Pasawan/Pasi,Male,5415
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Dusadh/Pasawan/Pasi,Female,5568
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hajam/Thakur,Male,4741
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hajam/Thakur,Female,5041
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Tatma/Tatwa,Male,4766
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Tatma/Tatwa,Female,4983
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Chhetree,Male,4250
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Chhetree,Female,4668
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Brahman - Tarai,Male,4495
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Brahman - Tarai,Female,4241
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Brahman - Hill,Male,3945
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Brahman - Hill,Female,4397
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Koiri/Kushwaha,Male,3305
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Koiri/Kushwaha,Female,3166
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Kumhar,Male,2931
