District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Gender,Age-Group,Population residing 5 years ago in foreign country,In number
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Male,05 - 14 Years,North American country (USA/Canada),0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Male,05 - 14 Years,Other countries,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Male,05 - 14 Years,Country not stated,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Male,15 - 59 Years,India,65
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Male,15 - 59 Years,SAARC country (excluding india),8
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Male,15 - 59 Years,ASEAN country,79
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Male,15 - 59 Years,Middle East country,115
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Male,15 - 59 Years,Other Asian country,1
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Male,15 - 59 Years,European country,3
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Male,15 - 59 Years,North American country (USA/Canada),0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Male,15 - 59 Years,Other countries,8
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Male,15 - 59 Years,Country not stated,18
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Male,60+ Years,India,1
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Male,60+ Years,SAARC country (excluding india),0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Male,60+ Years,ASEAN country,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Male,60+ Years,Middle East country,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Male,60+ Years,Other Asian country,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Male,60+ Years,European country,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Male,60+ Years,North American country (USA/Canada),0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Male,60+ Years,Other countries,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Male,60+ Years,Country not stated,1
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,05 - 14 Years,India,12
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,05 - 14 Years,SAARC country (excluding india),0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,05 - 14 Years,ASEAN country,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,05 - 14 Years,Middle East country,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,05 - 14 Years,Other Asian country,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,05 - 14 Years,European country,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,05 - 14 Years,North American country (USA/Canada),0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,05 - 14 Years,Other countries,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,05 - 14 Years,Country not stated,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,15 - 59 Years,India,51
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,15 - 59 Years,SAARC country (excluding india),0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,15 - 59 Years,ASEAN country,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,15 - 59 Years,Middle East country,11
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,15 - 59 Years,Other Asian country,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,15 - 59 Years,European country,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,15 - 59 Years,North American country (USA/Canada),0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,15 - 59 Years,Other countries,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,15 - 59 Years,Country not stated,8
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,60+ Years,India,1
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,60+ Years,SAARC country (excluding india),8
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,60+ Years,ASEAN country,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,60+ Years,Middle East country,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,60+ Years,Other Asian country,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,60+ Years,European country,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,60+ Years,North American country (USA/Canada),0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,60+ Years,Other countries,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female,60+ Years,Country not stated,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,05 - 14 Years,India,32
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,05 - 14 Years,SAARC country (excluding india),0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,05 - 14 Years,ASEAN country,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,05 - 14 Years,Middle East country,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,05 - 14 Years,Other Asian country,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,05 - 14 Years,European country,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,05 - 14 Years,North American country (USA/Canada),0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,05 - 14 Years,Other countries,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,05 - 14 Years,Country not stated,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,India,208
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,SAARC country (excluding india),0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,ASEAN country,25
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,Middle East country,159
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,Other Asian country,8
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,European country,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,North American country (USA/Canada),0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,Other countries,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 59 Years,Country not stated,92
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,India,16
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,SAARC country (excluding india),0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,ASEAN country,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,Middle East country,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,Other Asian country,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,European country,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,North American country (USA/Canada),0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,Other countries,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Male,60+ Years,Country not stated,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,05 - 14 Years,India,106
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,05 - 14 Years,SAARC country (excluding india),0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,05 - 14 Years,ASEAN country,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,05 - 14 Years,Middle East country,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,05 - 14 Years,Other Asian country,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,05 - 14 Years,European country,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,05 - 14 Years,North American country (USA/Canada),0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,05 - 14 Years,Other countries,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,05 - 14 Years,Country not stated,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,India,1450
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,SAARC country (excluding india),0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,ASEAN country,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,Middle East country,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,Other Asian country,8
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,European country,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,North American country (USA/Canada),0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,Other countries,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 59 Years,Country not stated,16
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,India,116
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,SAARC country (excluding india),0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,ASEAN country,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,Middle East country,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,Other Asian country,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,European country,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,North American country (USA/Canada),0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,Other countries,0
Dhanusa,Janakpur,Terai,Central,2068/69,2011/12,Female,60+ Years,Country not stated,8
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Male,05 - 14 Years,India,4
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Male,05 - 14 Years,SAARC country (excluding india),0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Male,05 - 14 Years,ASEAN country,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Male,05 - 14 Years,Middle East country,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Male,05 - 14 Years,Other Asian country,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Male,05 - 14 Years,European country,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Male,05 - 14 Years,North American country (USA/Canada),0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Male,05 - 14 Years,Other countries,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Male,05 - 14 Years,Country not stated,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Male,15 - 59 Years,India,55
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Male,15 - 59 Years,SAARC country (excluding india),0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Male,15 - 59 Years,ASEAN country,19
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Male,15 - 59 Years,Middle East country,18
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Male,15 - 59 Years,Other Asian country,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Male,15 - 59 Years,European country,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Male,15 - 59 Years,North American country (USA/Canada),0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Male,15 - 59 Years,Other countries,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Male,15 - 59 Years,Country not stated,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Male,60+ Years,India,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Male,60+ Years,SAARC country (excluding india),0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Male,60+ Years,ASEAN country,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Male,60+ Years,Middle East country,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Male,60+ Years,Other Asian country,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Male,60+ Years,European country,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Male,60+ Years,North American country (USA/Canada),0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Male,60+ Years,Other countries,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Male,60+ Years,Country not stated,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Female,05 - 14 Years,India,11
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Female,05 - 14 Years,SAARC country (excluding india),0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Female,05 - 14 Years,ASEAN country,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Female,05 - 14 Years,Middle East country,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Female,05 - 14 Years,Other Asian country,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Female,05 - 14 Years,European country,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Female,05 - 14 Years,North American country (USA/Canada),0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Female,05 - 14 Years,Other countries,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Female,05 - 14 Years,Country not stated,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Female,15 - 59 Years,India,44
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Female,15 - 59 Years,SAARC country (excluding india),0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Female,15 - 59 Years,ASEAN country,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Female,15 - 59 Years,Middle East country,1
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Female,15 - 59 Years,Other Asian country,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Female,15 - 59 Years,European country,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Female,15 - 59 Years,North American country (USA/Canada),0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Female,15 - 59 Years,Other countries,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Female,15 - 59 Years,Country not stated,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Female,60+ Years,India,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Female,60+ Years,SAARC country (excluding india),0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Female,60+ Years,ASEAN country,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Female,60+ Years,Middle East country,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Female,60+ Years,Other Asian country,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Female,60+ Years,European country,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Female,60+ Years,North American country (USA/Canada),0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Female,60+ Years,Other countries,0
Dolakha,Janakpur,Mountain,Central,2068/69,2011/12,Female,60+ Years,Country not stated,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,05 - 14 Years,India,2
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,05 - 14 Years,SAARC country (excluding india),0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,05 - 14 Years,ASEAN country,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,05 - 14 Years,Middle East country,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,05 - 14 Years,Other Asian country,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,05 - 14 Years,European country,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,05 - 14 Years,North American country (USA/Canada),0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,05 - 14 Years,Other countries,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,05 - 14 Years,Country not stated,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,15 - 59 Years,India,2
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,15 - 59 Years,SAARC country (excluding india),0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,15 - 59 Years,ASEAN country,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,15 - 59 Years,Middle East country,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,15 - 59 Years,Other Asian country,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,15 - 59 Years,European country,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,15 - 59 Years,North American country (USA/Canada),0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,15 - 59 Years,Other countries,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,15 - 59 Years,Country not stated,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,60+ Years,India,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,60+ Years,SAARC country (excluding india),0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,60+ Years,ASEAN country,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,60+ Years,Middle East country,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,60+ Years,Other Asian country,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,60+ Years,European country,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,60+ Years,North American country (USA/Canada),0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,60+ Years,Other countries,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,60+ Years,Country not stated,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,05 - 14 Years,India,1
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,05 - 14 Years,SAARC country (excluding india),0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,05 - 14 Years,ASEAN country,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,05 - 14 Years,Middle East country,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,05 - 14 Years,Other Asian country,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,05 - 14 Years,European country,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,05 - 14 Years,North American country (USA/Canada),0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,05 - 14 Years,Other countries,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,05 - 14 Years,Country not stated,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,15 - 59 Years,India,1
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,15 - 59 Years,SAARC country (excluding india),0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,15 - 59 Years,ASEAN country,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,15 - 59 Years,Middle East country,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,15 - 59 Years,Other Asian country,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,15 - 59 Years,European country,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,15 - 59 Years,North American country (USA/Canada),0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,15 - 59 Years,Other countries,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,15 - 59 Years,Country not stated,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,60+ Years,India,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,60+ Years,SAARC country (excluding india),0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,60+ Years,ASEAN country,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,60+ Years,Middle East country,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,60+ Years,Other Asian country,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,60+ Years,European country,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,60+ Years,North American country (USA/Canada),0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,60+ Years,Other countries,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,60+ Years,Country not stated,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Male,05 - 14 Years,India,72
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Male,05 - 14 Years,SAARC country (excluding india),0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Male,05 - 14 Years,ASEAN country,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Male,05 - 14 Years,Middle East country,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Male,05 - 14 Years,Other Asian country,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Male,05 - 14 Years,European country,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Male,05 - 14 Years,North American country (USA/Canada),0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Male,05 - 14 Years,Other countries,1
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Male,05 - 14 Years,Country not stated,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Male,15 - 59 Years,India,159
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Male,15 - 59 Years,SAARC country (excluding india),0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Male,15 - 59 Years,ASEAN country,1
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Male,15 - 59 Years,Middle East country,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Male,15 - 59 Years,Other Asian country,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Male,15 - 59 Years,European country,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Male,15 - 59 Years,North American country (USA/Canada),0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Male,15 - 59 Years,Other countries,1
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Male,15 - 59 Years,Country not stated,1
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Male,60+ Years,India,6
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Male,60+ Years,SAARC country (excluding india),0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Male,60+ Years,ASEAN country,0
