District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Gender,Language,Value
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Male,Bhojpuri,8
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Female,Bhojpuri,5
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Male,Rai,7
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Female,Rai,6
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Male,Rajbanshi,6
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Female,Rajbanshi,5
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Male,Others,22
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Female,Others,20
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Male,No Second Language,79932
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Female,No Second Language,88498
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Nepali,24771
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Nepali,28176
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Jero/Jerung,975
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Jero/Jerung,1040
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Bahing,455
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Bahing,498
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Wambule,198
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Wambule,253
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Tamang,159
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Tamang,188
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Sherpa,161
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Sherpa,170
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Sunuwar,135
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Sunuwar,126
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Magar,81
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Magar,66
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Rai,54
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Rai,55
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Newari,30
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Newari,39
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Hindi,31
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Hindi,9
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Maithili,15
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Maithili,9
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Limbu,14
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Limbu,7
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Gurung,9
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Gurung,10
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,English,12
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,English,2
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Sanskrit,5
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Sanskrit,8
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Rajbanshi,7
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Rajbanshi,5
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Others,43
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Others,33
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,No Second Language,41532
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,No Second Language,48603
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,Nepali,40670
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,Nepali,50862
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,Magar,1293
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,Magar,1599
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,Newari,227
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,Newari,276
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,Kumal,174
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,Kumal,205
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,Hindi,112
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,Hindi,38
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,English,46
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,English,25
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,Gurung,28
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,Gurung,31
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,Bhojpuri,35
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,Bhojpuri,21
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,Tharu,26
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,Tharu,9
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,Urdu,15
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,Urdu,15
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,Maithili,17
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,Maithili,6
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,Limbu,8
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,Limbu,12
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,Darai,7
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,Darai,7
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,Thakali,3
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,Thakali,11
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,Rajbanshi,5
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,Rajbanshi,6
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,Others,18
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,Others,18
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male,No Second Language,73156
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female,No Second Language,92199
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,Nepali,55678
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,Nepali,63194
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,Limbu,736
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,Limbu,772
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,English,249
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,English,205
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,Gurung,146
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,Gurung,167
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,Rai,149
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,Rai,164
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,Bantawa,149
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,Bantawa,150
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,Tamang,111
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,Tamang,152
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,Magar,71
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,Magar,71
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,Hindi,57
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,Hindi,13
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,Chamling,38
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,Chamling,30
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,Sunuwar,35
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,Sunuwar,28
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,Maithili,25
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,Maithili,27
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,Sanskrit,29
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,Sanskrit,23
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,Rajbanshi,19
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,Rajbanshi,15
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,Newari,12
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,Newari,18
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,Tharu,8
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,Tharu,18
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,Thulung,9
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,Thulung,12
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,Sampang,3
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,Sampang,14
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,Urdu,12
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,Urdu,4
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,Sherpa,7
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,Sherpa,8
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,Dumi,6
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,Dumi,6
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,Others,53
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,Others,51
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male,No Second Language,32584
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female,No Second Language,36489
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,Nepali,5382
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,Nepali,6093
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,Magar,398
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,Magar,490
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,Gurung,132
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,Gurung,153
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,English,154
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,English,111
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,Newari,81
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,Newari,96
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,Hindi,73
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,Hindi,31
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,Sanskrit,61
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,Sanskrit,9
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,Bhojpuri,13
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,Bhojpuri,4
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,Maithili,5
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,Maithili,6
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,Others,20
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,Others,12
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male,No Second Language,58982
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female,No Second Language,74284
Parsa,Narayani,Terai,Central,2068/69,2011/12,Male,Nepali,105051
Parsa,Narayani,Terai,Central,2068/69,2011/12,Female,Nepali,77762
Parsa,Narayani,Terai,Central,2068/69,2011/12,Male,Bhojpuri,16578
Parsa,Narayani,Terai,Central,2068/69,2011/12,Female,Bhojpuri,15956
Parsa,Narayani,Terai,Central,2068/69,2011/12,Male,Hindi,15676
Parsa,Narayani,Terai,Central,2068/69,2011/12,Female,Hindi,13546
Parsa,Narayani,Terai,Central,2068/69,2011/12,Male,Urdu,1204
Parsa,Narayani,Terai,Central,2068/69,2011/12,Female,Urdu,1322
Parsa,Narayani,Terai,Central,2068/69,2011/12,Male,Tharu,1058
Parsa,Narayani,Terai,Central,2068/69,2011/12,Female,Tharu,1049
Parsa,Narayani,Terai,Central,2068/69,2011/12,Male,Maithili,326
Parsa,Narayani,Terai,Central,2068/69,2011/12,Female,Maithili,307
Parsa,Narayani,Terai,Central,2068/69,2011/12,Male,English,245
Parsa,Narayani,Terai,Central,2068/69,2011/12,Female,English,182
Parsa,Narayani,Terai,Central,2068/69,2011/12,Male,Newari,143
Parsa,Narayani,Terai,Central,2068/69,2011/12,Female,Newari,142
Parsa,Narayani,Terai,Central,2068/69,2011/12,Male,Tamang,102
Parsa,Narayani,Terai,Central,2068/69,2011/12,Female,Tamang,79
Parsa,Narayani,Terai,Central,2068/69,2011/12,Male,Rajsthani,45
Parsa,Narayani,Terai,Central,2068/69,2011/12,Female,Rajsthani,46
Parsa,Narayani,Terai,Central,2068/69,2011/12,Male,Magahi,39
Parsa,Narayani,Terai,Central,2068/69,2011/12,Female,Magahi,39
Parsa,Narayani,Terai,Central,2068/69,2011/12,Male,Magar,31
Parsa,Narayani,Terai,Central,2068/69,2011/12,Female,Magar,26
Parsa,Narayani,Terai,Central,2068/69,2011/12,Male,Bajjika,35
Parsa,Narayani,Terai,Central,2068/69,2011/12,Female,Bajjika,15
Parsa,Narayani,Terai,Central,2068/69,2011/12,Male,Sanskrit,34
Parsa,Narayani,Terai,Central,2068/69,2011/12,Female,Sanskrit,15
Parsa,Narayani,Terai,Central,2068/69,2011/12,Male,Gurung,26
Parsa,Narayani,Terai,Central,2068/69,2011/12,Female,Gurung,19
Parsa,Narayani,Terai,Central,2068/69,2011/12,Male,Limbu,18
Parsa,Narayani,Terai,Central,2068/69,2011/12,Female,Limbu,13
Parsa,Narayani,Terai,Central,2068/69,2011/12,Male,Punjabi,7
Parsa,Narayani,Terai,Central,2068/69,2011/12,Female,Punjabi,15
Parsa,Narayani,Terai,Central,2068/69,2011/12,Male,Thulung,6
Parsa,Narayani,Terai,Central,2068/69,2011/12,Female,Thulung,10
Parsa,Narayani,Terai,Central,2068/69,2011/12,Male,Rajbanshi,11
Parsa,Narayani,Terai,Central,2068/69,2011/12,Female,Rajbanshi,4
Parsa,Narayani,Terai,Central,2068/69,2011/12,Male,Bote,4
Parsa,Narayani,Terai,Central,2068/69,2011/12,Female,Bote,11
Parsa,Narayani,Terai,Central,2068/69,2011/12,Male,Bangla,6
Parsa,Narayani,Terai,Central,2068/69,2011/12,Female,Bangla,7
Parsa,Narayani,Terai,Central,2068/69,2011/12,Male,Sherpa,6
Parsa,Narayani,Terai,Central,2068/69,2011/12,Female,Sherpa,6
Parsa,Narayani,Terai,Central,2068/69,2011/12,Male,Others,33
Parsa,Narayani,Terai,Central,2068/69,2011/12,Female,Others,31
Parsa,Narayani,Terai,Central,2068/69,2011/12,Male,No Second Language,171674
Parsa,Narayani,Terai,Central,2068/69,2011/12,Female,No Second Language,178057
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,Nepali,3986
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,Nepali,4171
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,Magar,56
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,Magar,77
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,Gurung,48
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,Gurung,59
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,Newari,28
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,Newari,36
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,Hindi,24
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,Hindi,2
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,English,16
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,English,4
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,Tharu,14
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,Tharu,3
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,Others,19
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,Others,9
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,No Second Language,95862
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,No Second Language,123688
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Male,Nepali,32898
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Female,Nepali,38952
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Male,Bahing,464
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Female,Bahing,558
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Male,Tamang,420
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Female,Tamang,466
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Male,English,369
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Female,English,334
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Male,Magar,288
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Female,Magar,350
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Male,Newari,245
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Female,Newari,282
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Male,Hindi,77
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Female,Hindi,11
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Male,Majhi,35
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Female,Majhi,36
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Male,Sunuwar,28
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Female,Sunuwar,31
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Male,Maithili,17
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Female,Maithili,18
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Male,Limbu,9
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Female,Limbu,17
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Male,Gurung,13
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Female,Gurung,11
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Male,Hayu/Vayu,11
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Female,Hayu/Vayu,13
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Male,Sherpa,9
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Female,Sherpa,12
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Male,Bhojpuri,10
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Female,Bhojpuri,4
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Male,Others,17
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Female,Others,19
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Male,No Second Language,58476
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Female,No Second Language,68146
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Male,Nepali,13675
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Female,Nepali,13841
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Male,Tamang,117
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Female,Tamang,106
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Male,Tibetan,55
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Female,Tibetan,62
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Male,Sherpa,16
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Female,Sherpa,16
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Male,English,12
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Female,English,2
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Male,Others,30
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Female,Others,24
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Male,No Second Language,7570
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Female,No Second Language,7774
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Male,Hindi,108588
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Female,Hindi,99969
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Male,Nepali,62133
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Female,Nepali,53063
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Male,Bhojpuri,37241
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Female,Bhojpuri,36642
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Male,Bajjika,12586
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Female,Bajjika,12277
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Male,Maithili,1369
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Female,Maithili,1234
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Male,Tharu,921
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Female,Tharu,907
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Male,Urdu,475
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Female,Urdu,449
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Male,Magar,248
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Female,Magar,226
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Male,Tamang,186
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Female,Tamang,157
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Male,Newari,74
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Female,Newari,75
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Male,Rai,46
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Female,Rai,54
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Male,English,73
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Female,English,26
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Male,Limbu,47
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Female,Limbu,46
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Male,Gurung,28
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Female,Gurung,21
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Male,Sherpa,19
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Female,Sherpa,18
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Male,Rajsthani,17
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Female,Rajsthani,14
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Male,Chepang,17
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Female,Chepang,11
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Male,Thulung,15
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Female,Thulung,11
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Male,Rajbanshi,11
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Female,Rajbanshi,5
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Male,Chamling,8
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Female,Chamling,8
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Male,Danuwar,8
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Female,Danuwar,7
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Male,Sanskrit,11
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Female,Sanskrit,4
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Male,Bantawa,6
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Female,Bantawa,7
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Male,Yakkha,6
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Female,Yakkha,6
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Male,Others,38
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Female,Others,22
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Male,No Second Language,126908
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Female,No Second Language,130384
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,Nepali,13161
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,Nepali,15417
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,Magar,315
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,Magar,350
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,Hindi,31
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,Hindi,12
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,Gurung,12
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,Gurung,10
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,Tharu,10
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,Tharu,1
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,Others,25
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,Others,17
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,No Second Language,89546
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,No Second Language,105599
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,Nepali,6870
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,Nepali,7704
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,Magar,693
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,Magar,800
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,Hindi,104
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,Hindi,36
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,English,27
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,English,8
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,Gurung,10
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,Gurung,11
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,Maithili,8
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,Maithili,6
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,Others,25
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Female,Others,14
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Male,No Second Language,91422
