District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Caste,Indicator,Value
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Avadhi,Male,321
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Avadhi,Female,307
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Sunuwar,Male,244
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Sunuwar,Female,235
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Baitadeli,Male,204
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Baitadeli,Female,212
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Bote,Male,184
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Bote,Female,179
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Gurung,Male,91
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Gurung,Female,121
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Thami,Male,89
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Thami,Female,106
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Hyolmo/Yholmo,Male,88
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Hyolmo/Yholmo,Female,95
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Bhujel,Male,76
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Bhujel,Female,93
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Limbu,Male,52
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Limbu,Female,96
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Rajsthani,Male,61
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Rajsthani,Female,60
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Uranw/Urau,Male,53
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Uranw/Urau,Female,52
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Wambule,Male,46
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Wambule,Female,53
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Doteli,Male,36
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Doteli,Female,55
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Bangla,Male,40
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Bangla,Female,30
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Sherpa,Male,20
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Sherpa,Female,39
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Sign Language,Male,25
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Sign Language,Female,23
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Hayu/Vayu,Male,13
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Hayu/Vayu,Female,22
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Chamling,Male,11
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Chamling,Female,15
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Chhantyal,Male,3
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Chhantyal,Female,22
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Santhali,Male,8
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Santhali,Female,14
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Nachhiring,Male,8
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Nachhiring,Female,12
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Thulung,Male,7
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Thulung,Female,12
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Bahing,Male,10
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Bahing,Female,6
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Sanskrit,Male,10
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Sanskrit,Female,6
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Yakkha,Male,4
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Yakkha,Female,8
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Others,Male,55
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Others,Female,70
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Not Reported,Male,1676
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Not Reported,Female,1628
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Nepali,Male,68542
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Nepali,Female,74170
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Tamang,Male,36670
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Tamang,Female,40393
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Magar,Male,15398
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Magar,Female,16702
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Danuwar,Male,7818
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Danuwar,Female,9123
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Newari,Male,3418
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Newari,Female,3543
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Maithili,Male,2647
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Maithili,Female,2240
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Majhi,Male,2351
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Majhi,Female,2489
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Sunuwar,Male,2248
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Sunuwar,Female,2465
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Rai,Male,808
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Rai,Female,796
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Hayu/Vayu,Male,473
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Hayu/Vayu,Female,506
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Wambule,Male,373
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Wambule,Female,431
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Thami,Male,306
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Thami,Female,348
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Gurung,Male,116
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Gurung,Female,101
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Bhojpuri,Male,142
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Bhojpuri,Female,69
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Sign Language,Male,118
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Sign Language,Female,83
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Tharu,Male,83
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Tharu,Female,32
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Urdu,Male,46
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Urdu,Female,37
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Pahari,Male,40
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Pahari,Female,43
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Jero/Jerung,Male,21
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Jero/Jerung,Female,27
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Limbu,Male,27
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Limbu,Female,14
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Sherpa,Male,21
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Sherpa,Female,15
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Doteli,Male,21
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Doteli,Female,15
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Bantawa,Male,18
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Bantawa,Female,12
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Bote,Male,12
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Bote,Female,12
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Bangla,Male,15
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Bangla,Female,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Hindi,Male,10
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Hindi,Female,4
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Chamling,Male,9
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Chamling,Female,3
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Kulung,Male,7
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Kulung,Female,4
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Others,Male,98
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Others,Female,67
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Not Reported,Male,267
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Not Reported,Female,325
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Nepali,Male,72640
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Nepali,Female,81054
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Tamang,Male,45921
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Tamang,Female,47888
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Newari,Male,8210
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Newari,Female,8807
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Sherpa,Male,3826
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Sherpa,Female,3868
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Hyolmo/Yholmo,Male,2352
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Hyolmo/Yholmo,Female,2426
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Danuwar,Male,1663
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Danuwar,Female,1815
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Thami,Male,1579
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Thami,Female,1698
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Gurung,Male,392
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Gurung,Female,416
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Maithili,Male,465
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Maithili,Female,169
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Majhi,Male,251
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Majhi,Female,279
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Pahari,Male,189
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Pahari,Female,207
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Magar,Male,207
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Magar,Female,160
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Tibetan,Male,8
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Tibetan,Female,175
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Bhojpuri,Male,101
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Bhojpuri,Female,34
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Sign Language,Male,54
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Sign Language,Female,61
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Rai,Male,58
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Rai,Female,34
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Tharu,Male,67
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Tharu,Female,21
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Hindi,Male,51
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Hindi,Female,14
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Bote,Male,20
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Bote,Female,19
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Doteli,Male,15
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Doteli,Female,8
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Limbu,Male,13
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Limbu,Female,7
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Jirel,Male,7
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Jirel,Female,13
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Urdu,Male,13
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Urdu,Female,6
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Rajbanshi,Male,8
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Rajbanshi,Female,6
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,English,Male,5
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,English,Female,9
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Sunuwar,Male,7
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Sunuwar,Female,5
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Others,Male,37
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Others,Female,42
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Not Reported,Male,192
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,Not Reported,Female,206
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Maithili,Male,266502
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Maithili,Female,280423
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Nepali,Male,13614
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Nepali,Female,13744
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Urdu,Male,10617
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Urdu,Female,12317
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Tharu,Male,8277
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Tharu,Female,8988
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Tamang,Male,2970
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Tamang,Female,3123
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Magar,Male,2529
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Magar,Female,2680
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Danuwar,Male,756
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Danuwar,Female,782
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Sunuwar,Male,624
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Sunuwar,Female,657
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Newari,Male,639
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Newari,Female,633
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Uranw/Urau,Male,395
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Uranw/Urau,Female,444
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Rai,Male,298
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Rai,Female,346
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hindi,Male,264
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hindi,Female,344
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Rajsthani,Male,212
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Rajsthani,Female,192
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Bhojpuri,Male,156
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Bhojpuri,Female,159
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Doteli,Male,155
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Doteli,Female,158
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Limbu,Male,118
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Limbu,Female,142
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Magahi,Male,109
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Magahi,Female,136
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Bangla,Male,127
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Bangla,Female,108
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Musalman,Male,97
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Musalman,Female,101
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Chamling,Male,28
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Chamling,Female,35
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Bajjika,Male,23
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Bajjika,Female,26
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Sign Language,Male,28
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Sign Language,Female,21
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Gurung,Male,22
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Gurung,Female,25
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hyolmo/Yholmo,Male,6
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Hyolmo/Yholmo,Female,32
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Lapcha,Male,17
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Lapcha,Female,13
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Wambule,Male,13
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Wambule,Female,16
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Sherpa,Male,6
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Sherpa,Female,11
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Thami,Male,9
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Thami,Female,8
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Meche,Male,7
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Meche,Female,9
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Bahing,Male,7
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Bahing,Female,6
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Khaling,Male,8
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Khaling,Female,4
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Thulung,Male,5
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Thulung,Female,6
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Others,Male,92
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Others,Female,134
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Not Reported,Male,1371
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Not Reported,Female,1404
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Nepali,Male,18568
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Nepali,Female,20371
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Sherpa,Male,8512
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Sherpa,Female,9314
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Tamang,Male,4848
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Tamang,Female,5046
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Kulung,Male,4775
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Kulung,Female,4918
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Thulung,Male,4442
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Thulung,Female,4769
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Khaling,Male,4401
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Khaling,Female,4603
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Nachhiring,Male,2022
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Nachhiring,Female,2025
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Bahing,Male,1196
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Bahing,Female,1329
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Magar,Male,819
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Magar,Female,802
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Maithili,Male,433
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Maithili,Female,327
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Newari,Male,308
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Newari,Female,339
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Rai,Male,233
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Rai,Female,232
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Sunuwar,Male,113
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Sunuwar,Female,132
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Tharu,Male,70
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Tharu,Female,35
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Tibetan,Male,33
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Tibetan,Female,52
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Bhujel,Male,44
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Bhujel,Female,37
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Gurung,Male,38
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Gurung,Female,36
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Chamling,Male,29
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Chamling,Female,23
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Bhojpuri,Male,27
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Bhojpuri,Female,22
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Limbu,Male,26
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Limbu,Female,20
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Bantawa,Male,25
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Bantawa,Female,20
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Doteli,Male,12
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Doteli,Female,28
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Dumi,Male,25
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Dumi,Female,14
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Sampang,Male,12
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Sampang,Female,8
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Yakkha,Male,6
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Yakkha,Female,7
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Koyee,Male,5
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Koyee,Female,6
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Others,Male,73
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Others,Female,76
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Not Reported,Male,105
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Not Reported,Female,95
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Nepali,Male,105825
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Nepali,Female,116570
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Maithili,Male,109799
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Maithili,Female,106005
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Tharu,Male,42102
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Tharu,Female,46530
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Urdu,Male,36151
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Urdu,Female,37185
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Uranw/Urau,Male,10255
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Uranw/Urau,Female,11235
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Limbu,Male,9292
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Limbu,Female,11115
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Rai,Male,7820
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Rai,Female,9186
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Newari,Male,7632
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Newari,Female,8471
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Tamang,Male,6329
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Tamang,Female,7187
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Bantawa,Male,5685
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Bantawa,Female,6709
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Magar,Male,4672
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Magar,Female,5085
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Chamling,Male,2638
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Chamling,Female,3016
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Bhojpuri,Male,2444
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Bhojpuri,Female,2234
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Bangla,Male,2361
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Bangla,Female,2302
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Gurung,Male,2005
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Gurung,Female,2308
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Kulung,Male,1579
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Kulung,Female,1833
