District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Gender,Age-Group,Indicator,Value
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,25 - 29 Years,Length of stay not stated,150
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,30 - 34 Years,Less than 1 year,25
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,30 - 34 Years,1-5 years,117
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,30 - 34 Years,6-10 years,142
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,30 - 34 Years,More than 10 years,601
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,30 - 34 Years,Length of stay not stated,83
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,35 - 39 Years,Less than 1 year,8
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,35 - 39 Years,1-5 years,54
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,35 - 39 Years,6-10 years,100
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,35 - 39 Years,More than 10 years,739
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,35 - 39 Years,Length of stay not stated,100
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,40 - 44 Years,Less than 1 year,16
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,40 - 44 Years,1-5 years,57
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,40 - 44 Years,6-10 years,49
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,40 - 44 Years,More than 10 years,664
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,40 - 44 Years,Length of stay not stated,82
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,45 - 49 Years,Less than 1 year,0
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,45 - 49 Years,1-5 years,24
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,45 - 49 Years,6-10 years,16
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,45 - 49 Years,More than 10 years,596
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,45 - 49 Years,Length of stay not stated,57
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,50 - 54 Years,Less than 1 year,0
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,50 - 54 Years,1-5 years,8
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,50 - 54 Years,6-10 years,17
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,50 - 54 Years,More than 10 years,587
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,50 - 54 Years,Length of stay not stated,17
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,55 - 59 Years,Less than 1 year,0
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,55 - 59 Years,1-5 years,8
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,55 - 59 Years,6-10 years,8
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,55 - 59 Years,More than 10 years,378
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,55 - 59 Years,Length of stay not stated,45
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,60 - 64 Years,Less than 1 year,0
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,60 - 64 Years,1-5 years,17
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,60 - 64 Years,6-10 years,0
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,60 - 64 Years,More than 10 years,358
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,60 - 64 Years,Length of stay not stated,61
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,65 - 69 Years,Less than 1 year,8
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,65 - 69 Years,1-5 years,8
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,65 - 69 Years,6-10 years,8
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,65 - 69 Years,More than 10 years,175
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,65 - 69 Years,Length of stay not stated,24
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,70 - 74 Years,Less than 1 year,0
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,70 - 74 Years,1-5 years,8
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,70 - 74 Years,6-10 years,0
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,70 - 74 Years,More than 10 years,154
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,70 - 74 Years,Length of stay not stated,24
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,75+ Years,Less than 1 year,0
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,75+ Years,1-5 years,7
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,75+ Years,6-10 years,7
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,75+ Years,More than 10 years,175
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Female,75+ Years,Length of stay not stated,15
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,00 - 04 Years,Less than 1 year,17
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,00 - 04 Years,1-5 years,17
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,00 - 04 Years,6-10 years,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,00 - 04 Years,More than 10 years,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,00 - 04 Years,Length of stay not stated,51
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,05 - 09 Years,Less than 1 year,1
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,05 - 09 Years,1-5 years,141
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,05 - 09 Years,6-10 years,50
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,05 - 09 Years,More than 10 years,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,05 - 09 Years,Length of stay not stated,58
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,10 - 14 Years,Less than 1 year,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,10 - 14 Years,1-5 years,117
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,10 - 14 Years,6-10 years,84
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,10 - 14 Years,More than 10 years,25
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,10 - 14 Years,Length of stay not stated,35
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 19 Years,Less than 1 year,8
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 19 Years,1-5 years,96
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 19 Years,6-10 years,153
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 19 Years,More than 10 years,128
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,15 - 19 Years,Length of stay not stated,58
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,20 - 24 Years,Less than 1 year,41
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,20 - 24 Years,1-5 years,53
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,20 - 24 Years,6-10 years,49
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,20 - 24 Years,More than 10 years,92
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,20 - 24 Years,Length of stay not stated,25
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,25 - 29 Years,Less than 1 year,66
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,25 - 29 Years,1-5 years,111
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,25 - 29 Years,6-10 years,94
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,25 - 29 Years,More than 10 years,148
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,25 - 29 Years,Length of stay not stated,26
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,30 - 34 Years,Less than 1 year,11
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,30 - 34 Years,1-5 years,70
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,30 - 34 Years,6-10 years,53
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,30 - 34 Years,More than 10 years,285
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,30 - 34 Years,Length of stay not stated,51
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,35 - 39 Years,Less than 1 year,10
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,35 - 39 Years,1-5 years,78
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,35 - 39 Years,6-10 years,77
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,35 - 39 Years,More than 10 years,303
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,35 - 39 Years,Length of stay not stated,9
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,40 - 44 Years,Less than 1 year,1
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,40 - 44 Years,1-5 years,43
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,40 - 44 Years,6-10 years,139
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,40 - 44 Years,More than 10 years,404
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,40 - 44 Years,Length of stay not stated,58
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,45 - 49 Years,Less than 1 year,2
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,45 - 49 Years,1-5 years,53
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,45 - 49 Years,6-10 years,29
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,45 - 49 Years,More than 10 years,454
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,45 - 49 Years,Length of stay not stated,9
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,50 - 54 Years,Less than 1 year,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,50 - 54 Years,1-5 years,44
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,50 - 54 Years,6-10 years,39
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,50 - 54 Years,More than 10 years,424
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,50 - 54 Years,Length of stay not stated,8
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,55 - 59 Years,Less than 1 year,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,55 - 59 Years,1-5 years,9
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,55 - 59 Years,6-10 years,42
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,55 - 59 Years,More than 10 years,378
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,55 - 59 Years,Length of stay not stated,9
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,60 - 64 Years,Less than 1 year,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,60 - 64 Years,1-5 years,25
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,60 - 64 Years,6-10 years,56
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,60 - 64 Years,More than 10 years,412
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,60 - 64 Years,Length of stay not stated,10
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,65 - 69 Years,Less than 1 year,2
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,65 - 69 Years,1-5 years,8
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,65 - 69 Years,6-10 years,18
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,65 - 69 Years,More than 10 years,300
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,65 - 69 Years,Length of stay not stated,8
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,70 - 74 Years,Less than 1 year,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,70 - 74 Years,1-5 years,8
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,70 - 74 Years,6-10 years,8
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,70 - 74 Years,More than 10 years,189
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,70 - 74 Years,Length of stay not stated,1
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,75+ Years,Less than 1 year,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,75+ Years,1-5 years,16
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,75+ Years,6-10 years,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,75+ Years,More than 10 years,304
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male,75+ Years,Length of stay not stated,16
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,00 - 04 Years,Less than 1 year,51
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,00 - 04 Years,1-5 years,41
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,00 - 04 Years,6-10 years,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,00 - 04 Years,More than 10 years,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,00 - 04 Years,Length of stay not stated,34
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,05 - 09 Years,Less than 1 year,33
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,05 - 09 Years,1-5 years,90
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,05 - 09 Years,6-10 years,16
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,05 - 09 Years,More than 10 years,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,05 - 09 Years,Length of stay not stated,35
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,10 - 14 Years,Less than 1 year,8
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,10 - 14 Years,1-5 years,116
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,10 - 14 Years,6-10 years,152
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,10 - 14 Years,More than 10 years,51
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,10 - 14 Years,Length of stay not stated,25
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 19 Years,Less than 1 year,223
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 19 Years,1-5 years,977
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 19 Years,6-10 years,136
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 19 Years,More than 10 years,128
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,15 - 19 Years,Length of stay not stated,316
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,20 - 24 Years,Less than 1 year,188
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,20 - 24 Years,1-5 years,1685
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,20 - 24 Years,6-10 years,1037
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,20 - 24 Years,More than 10 years,278
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,20 - 24 Years,Length of stay not stated,619
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,25 - 29 Years,Less than 1 year,37
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,25 - 29 Years,1-5 years,605
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,25 - 29 Years,6-10 years,1414
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,25 - 29 Years,More than 10 years,1106
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,25 - 29 Years,Length of stay not stated,632
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,30 - 34 Years,Less than 1 year,1
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,30 - 34 Years,1-5 years,292
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,30 - 34 Years,6-10 years,503
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,30 - 34 Years,More than 10 years,2327
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,30 - 34 Years,Length of stay not stated,473
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,35 - 39 Years,Less than 1 year,16
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,35 - 39 Years,1-5 years,101
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,35 - 39 Years,6-10 years,193
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,35 - 39 Years,More than 10 years,2243
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,35 - 39 Years,Length of stay not stated,324
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,40 - 44 Years,Less than 1 year,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,40 - 44 Years,1-5 years,74
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,40 - 44 Years,6-10 years,116
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,40 - 44 Years,More than 10 years,1783
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,40 - 44 Years,Length of stay not stated,341
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,45 - 49 Years,Less than 1 year,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,45 - 49 Years,1-5 years,50
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,45 - 49 Years,6-10 years,74
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,45 - 49 Years,More than 10 years,1620
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,45 - 49 Years,Length of stay not stated,220
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,50 - 54 Years,Less than 1 year,9
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,50 - 54 Years,1-5 years,17
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,50 - 54 Years,6-10 years,47
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,50 - 54 Years,More than 10 years,1306
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,50 - 54 Years,Length of stay not stated,118
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,55 - 59 Years,Less than 1 year,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,55 - 59 Years,1-5 years,34
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,55 - 59 Years,6-10 years,24
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,55 - 59 Years,More than 10 years,1013
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,55 - 59 Years,Length of stay not stated,134
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,60 - 64 Years,Less than 1 year,9
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,60 - 64 Years,1-5 years,16
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,60 - 64 Years,6-10 years,32
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,60 - 64 Years,More than 10 years,909
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,60 - 64 Years,Length of stay not stated,86
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,65 - 69 Years,Less than 1 year,8
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,65 - 69 Years,1-5 years,25
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,65 - 69 Years,6-10 years,17
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,65 - 69 Years,More than 10 years,630
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,65 - 69 Years,Length of stay not stated,69
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,70 - 74 Years,Less than 1 year,8
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,70 - 74 Years,1-5 years,17
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,70 - 74 Years,6-10 years,8
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,70 - 74 Years,More than 10 years,408
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,70 - 74 Years,Length of stay not stated,32
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,75+ Years,Less than 1 year,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,75+ Years,1-5 years,16
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,75+ Years,6-10 years,0
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,75+ Years,More than 10 years,359
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Female,75+ Years,Length of stay not stated,56
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,00 - 04 Years,Less than 1 year,64
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,00 - 04 Years,1-5 years,199
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,00 - 04 Years,6-10 years,0
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,00 - 04 Years,More than 10 years,0
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,00 - 04 Years,Length of stay not stated,40
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,05 - 09 Years,Less than 1 year,93
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,05 - 09 Years,1-5 years,583
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,05 - 09 Years,6-10 years,204
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,05 - 09 Years,More than 10 years,0
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,05 - 09 Years,Length of stay not stated,118
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,10 - 14 Years,Less than 1 year,63
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,10 - 14 Years,1-5 years,575
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,10 - 14 Years,6-10 years,338
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,10 - 14 Years,More than 10 years,197
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,10 - 14 Years,Length of stay not stated,151
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,15 - 19 Years,Less than 1 year,73
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,15 - 19 Years,1-5 years,461
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,15 - 19 Years,6-10 years,389
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,15 - 19 Years,More than 10 years,445
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,15 - 19 Years,Length of stay not stated,81
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,20 - 24 Years,Less than 1 year,81
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,20 - 24 Years,1-5 years,615
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,20 - 24 Years,6-10 years,244
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,20 - 24 Years,More than 10 years,593
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,20 - 24 Years,Length of stay not stated,73
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,25 - 29 Years,Less than 1 year,102
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,25 - 29 Years,1-5 years,496
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,25 - 29 Years,6-10 years,254
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,25 - 29 Years,More than 10 years,647
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,25 - 29 Years,Length of stay not stated,120
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,30 - 34 Years,Less than 1 year,40
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,30 - 34 Years,1-5 years,505
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,30 - 34 Years,6-10 years,247
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,30 - 34 Years,More than 10 years,723
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,30 - 34 Years,Length of stay not stated,111
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,35 - 39 Years,Less than 1 year,32
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,35 - 39 Years,1-5 years,440
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,35 - 39 Years,6-10 years,297
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,35 - 39 Years,More than 10 years,1136
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,35 - 39 Years,Length of stay not stated,73
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,40 - 44 Years,Less than 1 year,24
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,40 - 44 Years,1-5 years,365
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,40 - 44 Years,6-10 years,200
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,40 - 44 Years,More than 10 years,1657
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,40 - 44 Years,Length of stay not stated,73
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,45 - 49 Years,Less than 1 year,16
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,45 - 49 Years,1-5 years,171
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,45 - 49 Years,6-10 years,134
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,45 - 49 Years,More than 10 years,1798
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,45 - 49 Years,Length of stay not stated,95
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,50 - 54 Years,Less than 1 year,32
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,50 - 54 Years,1-5 years,218
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,50 - 54 Years,6-10 years,154
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,50 - 54 Years,More than 10 years,2000
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,50 - 54 Years,Length of stay not stated,71
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,55 - 59 Years,Less than 1 year,0
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,55 - 59 Years,1-5 years,166
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,55 - 59 Years,6-10 years,96
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,55 - 59 Years,More than 10 years,1787
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,55 - 59 Years,Length of stay not stated,56
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,60 - 64 Years,Less than 1 year,8
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,60 - 64 Years,1-5 years,118
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,60 - 64 Years,6-10 years,63
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,60 - 64 Years,More than 10 years,1279
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,60 - 64 Years,Length of stay not stated,64
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,65 - 69 Years,Less than 1 year,0
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Male,65 - 69 Years,1-5 years,87
