District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Age-Group,Sex,Value
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,60 - 64 Years,Female,86
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,60 - 64 Years,Female,40
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,60 - 64 Years,Female,30
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,60 - 64 Years,Female,28
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,60 - 64 Years,Female,18
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,60 - 64 Years,Female,6
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,60 - 64 Years,Female,0
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,60 - 64 Years,Female,127
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,60 - 64 Years,Female,11
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,65 - 69 Years,Female,4
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,65 - 69 Years,Female,111
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,65 - 69 Years,Female,46
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,65 - 69 Years,Female,18
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,65 - 69 Years,Female,15
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,65 - 69 Years,Female,10
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,65 - 69 Years,Female,4
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,65 - 69 Years,Female,5
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,65 - 69 Years,Female,1
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,65 - 69 Years,Female,82
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,65 - 69 Years,Female,5
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,70 - 74 Years,Female,4
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,70 - 74 Years,Female,72
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,70 - 74 Years,Female,42
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,70 - 74 Years,Female,9
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,70 - 74 Years,Female,9
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,70 - 74 Years,Female,8
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,70 - 74 Years,Female,2
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,70 - 74 Years,Female,0
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,70 - 74 Years,Female,1
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,70 - 74 Years,Female,31
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,70 - 74 Years,Female,3
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,75+ Years,Female,4
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,75+ Years,Female,56
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,75+ Years,Female,25
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,75+ Years,Female,4
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,75+ Years,Female,11
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,75+ Years,Female,5
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,75+ Years,Female,2
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,75+ Years,Female,0
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,75+ Years,Female,1
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,75+ Years,Female,39
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,75+ Years,Female,10
Bara,Narayani,Terai,Central,2068/69,2011/12,05 Year,Male,2082
Bara,Narayani,Terai,Central,2068/69,2011/12,05 Year,Male,3833
Bara,Narayani,Terai,Central,2068/69,2011/12,05 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,05 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,05 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,05 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,05 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,05 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,05 Year,Male,1
Bara,Narayani,Terai,Central,2068/69,2011/12,05 Year,Male,5
Bara,Narayani,Terai,Central,2068/69,2011/12,05 Year,Male,100
Bara,Narayani,Terai,Central,2068/69,2011/12,06 Year,Male,1725
Bara,Narayani,Terai,Central,2068/69,2011/12,06 Year,Male,5752
Bara,Narayani,Terai,Central,2068/69,2011/12,06 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,06 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,06 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,06 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,06 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,06 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,06 Year,Male,2
Bara,Narayani,Terai,Central,2068/69,2011/12,06 Year,Male,5
Bara,Narayani,Terai,Central,2068/69,2011/12,06 Year,Male,50
Bara,Narayani,Terai,Central,2068/69,2011/12,07 Year,Male,984
Bara,Narayani,Terai,Central,2068/69,2011/12,07 Year,Male,6299
Bara,Narayani,Terai,Central,2068/69,2011/12,07 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,07 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,07 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,07 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,07 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,07 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,07 Year,Male,3
Bara,Narayani,Terai,Central,2068/69,2011/12,07 Year,Male,3
Bara,Narayani,Terai,Central,2068/69,2011/12,07 Year,Male,19
Bara,Narayani,Terai,Central,2068/69,2011/12,08 Year,Male,742
Bara,Narayani,Terai,Central,2068/69,2011/12,08 Year,Male,9417
Bara,Narayani,Terai,Central,2068/69,2011/12,08 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,08 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,08 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,08 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,08 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,08 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,08 Year,Male,10
Bara,Narayani,Terai,Central,2068/69,2011/12,08 Year,Male,7
Bara,Narayani,Terai,Central,2068/69,2011/12,08 Year,Male,35
Bara,Narayani,Terai,Central,2068/69,2011/12,09 Year,Male,238
Bara,Narayani,Terai,Central,2068/69,2011/12,09 Year,Male,5275
Bara,Narayani,Terai,Central,2068/69,2011/12,09 Year,Male,92
Bara,Narayani,Terai,Central,2068/69,2011/12,09 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,09 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,09 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,09 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,09 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,09 Year,Male,3
Bara,Narayani,Terai,Central,2068/69,2011/12,09 Year,Male,2
Bara,Narayani,Terai,Central,2068/69,2011/12,09 Year,Male,15
Bara,Narayani,Terai,Central,2068/69,2011/12,10 Year,Male,236
Bara,Narayani,Terai,Central,2068/69,2011/12,10 Year,Male,10685
Bara,Narayani,Terai,Central,2068/69,2011/12,10 Year,Male,659
Bara,Narayani,Terai,Central,2068/69,2011/12,10 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,10 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,10 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,10 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,10 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,10 Year,Male,14
Bara,Narayani,Terai,Central,2068/69,2011/12,10 Year,Male,7
Bara,Narayani,Terai,Central,2068/69,2011/12,10 Year,Male,34
Bara,Narayani,Terai,Central,2068/69,2011/12,11 Year,Male,53
Bara,Narayani,Terai,Central,2068/69,2011/12,11 Year,Male,4471
Bara,Narayani,Terai,Central,2068/69,2011/12,11 Year,Male,828
Bara,Narayani,Terai,Central,2068/69,2011/12,11 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,11 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,11 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,11 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,11 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,11 Year,Male,4
Bara,Narayani,Terai,Central,2068/69,2011/12,11 Year,Male,7
Bara,Narayani,Terai,Central,2068/69,2011/12,11 Year,Male,9
Bara,Narayani,Terai,Central,2068/69,2011/12,12 Year,Male,57
Bara,Narayani,Terai,Central,2068/69,2011/12,12 Year,Male,6795
Bara,Narayani,Terai,Central,2068/69,2011/12,12 Year,Male,3153
Bara,Narayani,Terai,Central,2068/69,2011/12,12 Year,Male,101
Bara,Narayani,Terai,Central,2068/69,2011/12,12 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,12 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,12 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,12 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,12 Year,Male,17
Bara,Narayani,Terai,Central,2068/69,2011/12,12 Year,Male,24
Bara,Narayani,Terai,Central,2068/69,2011/12,12 Year,Male,29
Bara,Narayani,Terai,Central,2068/69,2011/12,13 Year,Male,21
Bara,Narayani,Terai,Central,2068/69,2011/12,13 Year,Male,2787
Bara,Narayani,Terai,Central,2068/69,2011/12,13 Year,Male,3038
Bara,Narayani,Terai,Central,2068/69,2011/12,13 Year,Male,203
Bara,Narayani,Terai,Central,2068/69,2011/12,13 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,13 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,13 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,13 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,13 Year,Male,3
Bara,Narayani,Terai,Central,2068/69,2011/12,13 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,13 Year,Male,14
Bara,Narayani,Terai,Central,2068/69,2011/12,14 Year,Male,12
Bara,Narayani,Terai,Central,2068/69,2011/12,14 Year,Male,2300
Bara,Narayani,Terai,Central,2068/69,2011/12,14 Year,Male,4138
Bara,Narayani,Terai,Central,2068/69,2011/12,14 Year,Male,845
Bara,Narayani,Terai,Central,2068/69,2011/12,14 Year,Male,70
Bara,Narayani,Terai,Central,2068/69,2011/12,14 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,14 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,14 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,14 Year,Male,8
Bara,Narayani,Terai,Central,2068/69,2011/12,14 Year,Male,9
Bara,Narayani,Terai,Central,2068/69,2011/12,14 Year,Male,22
Bara,Narayani,Terai,Central,2068/69,2011/12,15 Year,Male,9
Bara,Narayani,Terai,Central,2068/69,2011/12,15 Year,Male,1702
Bara,Narayani,Terai,Central,2068/69,2011/12,15 Year,Male,3221
Bara,Narayani,Terai,Central,2068/69,2011/12,15 Year,Male,1756
Bara,Narayani,Terai,Central,2068/69,2011/12,15 Year,Male,261
Bara,Narayani,Terai,Central,2068/69,2011/12,15 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,15 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,15 Year,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,15 Year,Male,9
Bara,Narayani,Terai,Central,2068/69,2011/12,15 Year,Male,18
Bara,Narayani,Terai,Central,2068/69,2011/12,15 Year,Male,18
Bara,Narayani,Terai,Central,2068/69,2011/12,16 - 19 Years,Male,27
Bara,Narayani,Terai,Central,2068/69,2011/12,16 - 19 Years,Male,4158
Bara,Narayani,Terai,Central,2068/69,2011/12,16 - 19 Years,Male,5858
Bara,Narayani,Terai,Central,2068/69,2011/12,16 - 19 Years,Male,5302
Bara,Narayani,Terai,Central,2068/69,2011/12,16 - 19 Years,Male,4158
Bara,Narayani,Terai,Central,2068/69,2011/12,16 - 19 Years,Male,1900
Bara,Narayani,Terai,Central,2068/69,2011/12,16 - 19 Years,Male,225
Bara,Narayani,Terai,Central,2068/69,2011/12,16 - 19 Years,Male,0
Bara,Narayani,Terai,Central,2068/69,2011/12,16 - 19 Years,Male,25
Bara,Narayani,Terai,Central,2068/69,2011/12,16 - 19 Years,Male,58
Bara,Narayani,Terai,Central,2068/69,2011/12,16 - 19 Years,Male,90
Bara,Narayani,Terai,Central,2068/69,2011/12,20 - 24 Years,Male,18
Bara,Narayani,Terai,Central,2068/69,2011/12,20 - 24 Years,Male,4349
Bara,Narayani,Terai,Central,2068/69,2011/12,20 - 24 Years,Male,4406
Bara,Narayani,Terai,Central,2068/69,2011/12,20 - 24 Years,Male,2404
Bara,Narayani,Terai,Central,2068/69,2011/12,20 - 24 Years,Male,3303
Bara,Narayani,Terai,Central,2068/69,2011/12,20 - 24 Years,Male,3257
Bara,Narayani,Terai,Central,2068/69,2011/12,20 - 24 Years,Male,1328
Bara,Narayani,Terai,Central,2068/69,2011/12,20 - 24 Years,Male,129
Bara,Narayani,Terai,Central,2068/69,2011/12,20 - 24 Years,Male,26
Bara,Narayani,Terai,Central,2068/69,2011/12,20 - 24 Years,Male,106
Bara,Narayani,Terai,Central,2068/69,2011/12,20 - 24 Years,Male,120
Bara,Narayani,Terai,Central,2068/69,2011/12,25 - 29 Years,Male,12
Bara,Narayani,Terai,Central,2068/69,2011/12,25 - 29 Years,Male,4335
Bara,Narayani,Terai,Central,2068/69,2011/12,25 - 29 Years,Male,4601
Bara,Narayani,Terai,Central,2068/69,2011/12,25 - 29 Years,Male,2974
Bara,Narayani,Terai,Central,2068/69,2011/12,25 - 29 Years,Male,2677
Bara,Narayani,Terai,Central,2068/69,2011/12,25 - 29 Years,Male,1488
Bara,Narayani,Terai,Central,2068/69,2011/12,25 - 29 Years,Male,957
Bara,Narayani,Terai,Central,2068/69,2011/12,25 - 29 Years,Male,320
Bara,Narayani,Terai,Central,2068/69,2011/12,25 - 29 Years,Male,32
Bara,Narayani,Terai,Central,2068/69,2011/12,25 - 29 Years,Male,126
Bara,Narayani,Terai,Central,2068/69,2011/12,25 - 29 Years,Male,102
Bara,Narayani,Terai,Central,2068/69,2011/12,30 - 34 Years,Male,5
Bara,Narayani,Terai,Central,2068/69,2011/12,30 - 34 Years,Male,3650
Bara,Narayani,Terai,Central,2068/69,2011/12,30 - 34 Years,Male,3376
Bara,Narayani,Terai,Central,2068/69,2011/12,30 - 34 Years,Male,2273
Bara,Narayani,Terai,Central,2068/69,2011/12,30 - 34 Years,Male,2338
Bara,Narayani,Terai,Central,2068/69,2011/12,30 - 34 Years,Male,1074
Bara,Narayani,Terai,Central,2068/69,2011/12,30 - 34 Years,Male,526
Bara,Narayani,Terai,Central,2068/69,2011/12,30 - 34 Years,Male,251
Bara,Narayani,Terai,Central,2068/69,2011/12,30 - 34 Years,Male,22
Bara,Narayani,Terai,Central,2068/69,2011/12,30 - 34 Years,Male,144
Bara,Narayani,Terai,Central,2068/69,2011/12,30 - 34 Years,Male,104
Bara,Narayani,Terai,Central,2068/69,2011/12,35 - 39 Years,Male,3
Bara,Narayani,Terai,Central,2068/69,2011/12,35 - 39 Years,Male,3400
Bara,Narayani,Terai,Central,2068/69,2011/12,35 - 39 Years,Male,2883
Bara,Narayani,Terai,Central,2068/69,2011/12,35 - 39 Years,Male,2186
Bara,Narayani,Terai,Central,2068/69,2011/12,35 - 39 Years,Male,1923
Bara,Narayani,Terai,Central,2068/69,2011/12,35 - 39 Years,Male,918
Bara,Narayani,Terai,Central,2068/69,2011/12,35 - 39 Years,Male,412
Bara,Narayani,Terai,Central,2068/69,2011/12,35 - 39 Years,Male,140
Bara,Narayani,Terai,Central,2068/69,2011/12,35 - 39 Years,Male,15
Bara,Narayani,Terai,Central,2068/69,2011/12,35 - 39 Years,Male,144
Bara,Narayani,Terai,Central,2068/69,2011/12,35 - 39 Years,Male,90
Bara,Narayani,Terai,Central,2068/69,2011/12,40 - 44 Years,Male,5
Bara,Narayani,Terai,Central,2068/69,2011/12,40 - 44 Years,Male,2586
Bara,Narayani,Terai,Central,2068/69,2011/12,40 - 44 Years,Male,2052
Bara,Narayani,Terai,Central,2068/69,2011/12,40 - 44 Years,Male,1624
Bara,Narayani,Terai,Central,2068/69,2011/12,40 - 44 Years,Male,1447
Bara,Narayani,Terai,Central,2068/69,2011/12,40 - 44 Years,Male,658
Bara,Narayani,Terai,Central,2068/69,2011/12,40 - 44 Years,Male,344
Bara,Narayani,Terai,Central,2068/69,2011/12,40 - 44 Years,Male,105
Bara,Narayani,Terai,Central,2068/69,2011/12,40 - 44 Years,Male,13
Bara,Narayani,Terai,Central,2068/69,2011/12,40 - 44 Years,Male,154
Bara,Narayani,Terai,Central,2068/69,2011/12,40 - 44 Years,Male,87
Bara,Narayani,Terai,Central,2068/69,2011/12,45 - 49 Years,Male,5
Bara,Narayani,Terai,Central,2068/69,2011/12,45 - 49 Years,Male,2121
Bara,Narayani,Terai,Central,2068/69,2011/12,45 - 49 Years,Male,1441
Bara,Narayani,Terai,Central,2068/69,2011/12,45 - 49 Years,Male,1150
Bara,Narayani,Terai,Central,2068/69,2011/12,45 - 49 Years,Male,1031
Bara,Narayani,Terai,Central,2068/69,2011/12,45 - 49 Years,Male,472
Bara,Narayani,Terai,Central,2068/69,2011/12,45 - 49 Years,Male,226
Bara,Narayani,Terai,Central,2068/69,2011/12,45 - 49 Years,Male,61
Bara,Narayani,Terai,Central,2068/69,2011/12,45 - 49 Years,Male,8
Bara,Narayani,Terai,Central,2068/69,2011/12,45 - 49 Years,Male,169
Bara,Narayani,Terai,Central,2068/69,2011/12,45 - 49 Years,Male,67
Bara,Narayani,Terai,Central,2068/69,2011/12,50 - 54 Years,Male,4
Bara,Narayani,Terai,Central,2068/69,2011/12,50 - 54 Years,Male,1721
Bara,Narayani,Terai,Central,2068/69,2011/12,50 - 54 Years,Male,924
Bara,Narayani,Terai,Central,2068/69,2011/12,50 - 54 Years,Male,618
Bara,Narayani,Terai,Central,2068/69,2011/12,50 - 54 Years,Male,666
Bara,Narayani,Terai,Central,2068/69,2011/12,50 - 54 Years,Male,277
Bara,Narayani,Terai,Central,2068/69,2011/12,50 - 54 Years,Male,140
Bara,Narayani,Terai,Central,2068/69,2011/12,50 - 54 Years,Male,47
Bara,Narayani,Terai,Central,2068/69,2011/12,50 - 54 Years,Male,14
Bara,Narayani,Terai,Central,2068/69,2011/12,50 - 54 Years,Male,169
Bara,Narayani,Terai,Central,2068/69,2011/12,50 - 54 Years,Male,65
Bara,Narayani,Terai,Central,2068/69,2011/12,55 - 59 Years,Male,2
Bara,Narayani,Terai,Central,2068/69,2011/12,55 - 59 Years,Male,1344
Bara,Narayani,Terai,Central,2068/69,2011/12,55 - 59 Years,Male,738
Bara,Narayani,Terai,Central,2068/69,2011/12,55 - 59 Years,Male,450
Bara,Narayani,Terai,Central,2068/69,2011/12,55 - 59 Years,Male,456
Bara,Narayani,Terai,Central,2068/69,2011/12,55 - 59 Years,Male,222
Bara,Narayani,Terai,Central,2068/69,2011/12,55 - 59 Years,Male,96
Bara,Narayani,Terai,Central,2068/69,2011/12,55 - 59 Years,Male,16
Bara,Narayani,Terai,Central,2068/69,2011/12,55 - 59 Years,Male,12
Bara,Narayani,Terai,Central,2068/69,2011/12,55 - 59 Years,Male,145
Bara,Narayani,Terai,Central,2068/69,2011/12,55 - 59 Years,Male,32
Bara,Narayani,Terai,Central,2068/69,2011/12,60 - 64 Years,Male,2
Bara,Narayani,Terai,Central,2068/69,2011/12,60 - 64 Years,Male,1180
Bara,Narayani,Terai,Central,2068/69,2011/12,60 - 64 Years,Male,628
Bara,Narayani,Terai,Central,2068/69,2011/12,60 - 64 Years,Male,310
Bara,Narayani,Terai,Central,2068/69,2011/12,60 - 64 Years,Male,314
Bara,Narayani,Terai,Central,2068/69,2011/12,60 - 64 Years,Male,102
Bara,Narayani,Terai,Central,2068/69,2011/12,60 - 64 Years,Male,54
Bara,Narayani,Terai,Central,2068/69,2011/12,60 - 64 Years,Male,22
Bara,Narayani,Terai,Central,2068/69,2011/12,60 - 64 Years,Male,6
Bara,Narayani,Terai,Central,2068/69,2011/12,60 - 64 Years,Male,103
Bara,Narayani,Terai,Central,2068/69,2011/12,60 - 64 Years,Male,29
Bara,Narayani,Terai,Central,2068/69,2011/12,65 - 69 Years,Male,3
Bara,Narayani,Terai,Central,2068/69,2011/12,65 - 69 Years,Male,823
Bara,Narayani,Terai,Central,2068/69,2011/12,65 - 69 Years,Male,424
